log_mono_ns,lat,lon,speed_mps,actual_steer_angle_deg
2400000000.0,35.1823468691185,-97.43558526798279,0.03845321859608739,1.6
2410000000.0,35.182346943643324,-97.43558540009498,0.03933396652560314,1.6
2420000000.0,35.1823469641504,-97.43558551035656,0.039968133687706874,1.6
2430000000.0,35.182346817097134,-97.4355855528386,0.03983741967239787,1.6
2440000000.0,35.18234667004386,-97.43558559532066,0.039706705657088864,1.6
2450000000.0,35.1823465229906,-97.43558563780272,0.03957599164177986,1.6
2460000000.0,35.18234637593733,-97.43558568028477,0.03944527762647086,1.6
2470000000.0,35.182346228884064,-97.43558572276683,0.039314563611161854,1.6
2480000000.0,35.182346081830794,-97.43558576524889,0.03918384959585285,1.6
2490000000.0,35.18234593477753,-97.43558580773093,0.03905313558054385,1.6
2500000000.0,35.18234578772426,-97.43558585021299,0.038922421565234844,1.6
2510000000.0,35.182345640670995,-97.43558589269504,0.03879170754992584,1.6
2520000000.0,35.182345493617724,-97.4355859351771,0.03866099353461684,1.6
2530000000.0,35.18234534656446,-97.43558597765916,0.03853027951930783,1.6
2540000000.0,35.18234519951119,-97.43558602014122,0.03839956550399883,1.6
2550000000.0,35.182345052457926,-97.43558606262326,0.03826885148868983,1.6
2560000000.0,35.182344905404655,-97.43558610510532,0.03813813747338082,1.6
2570000000.0,35.18234475835139,-97.43558614758737,0.03800742345807182,1.6
2580000000.0,35.18234461129812,-97.43558619006943,0.03787670944276282,1.6
2590000000.0,35.182344464244856,-97.43558623255149,0.03774599542745381,1.6
2600000000.0,35.182344317191586,-97.43558627503354,0.03761528141214481,1.6
2610000000.0,35.18234417013832,-97.4355863175156,0.03748456739683581,1.6
2620000000.0,35.18234402308505,-97.43558635999764,0.0373538533815268,1.6
2630000000.0,35.18234387603179,-97.4355864024797,0.0372231393662178,1.6
2640000000.0,35.182343728978516,-97.43558644496176,0.0370924253509088,1.6
2650000000.0,35.18234358192525,-97.43558648744381,0.03696171133559979,1.6
2660000000.0,35.18234343487198,-97.43558652992587,0.03683099732029079,1.6
2670000000.0,35.18234328781872,-97.43558657240793,0.03670028330498179,1.6
2680000000.0,35.18234314076545,-97.43558661488997,0.03656956928967278,1.6
2690000000.0,35.18234299371218,-97.43558665737203,0.03643885527436378,1.6
2700000000.0,35.18234284665891,-97.43558669985408,0.03630814125905478,1.6
2710000000.0,35.18234269960565,-97.43558674233614,0.03617742724374577,1.6
2720000000.0,35.18234255255238,-97.4355867848182,0.03604671322843677,1.6
2730000000.0,35.1823424427463,-97.43558682044775,0.03659298475919911,1.6
2740000000.0,35.182342353653546,-97.43558685226658,0.03751573110215728,1.6
2750000000.0,35.182342264560795,-97.43558688408542,0.03843847744511545,1.6
2760000000.0,35.182342175468044,-97.43558691590427,0.03936122378807362,1.6
2770000000.0,35.18234208637529,-97.43558694772311,0.04028397013103179,1.6
2780000000.0,35.18234199728254,-97.43558697954194,0.04120671647398996,1.6
2790000000.0,35.1823419081898,-97.43558701136078,0.042129462816948134,1.6
2800000000.0,35.18234181909705,-97.43558704317962,0.043052209159906304,1.6
2810000000.0,35.182341730004296,-97.43558707499847,0.043974955502864475,1.6
2820000000.0,35.182341640911545,-97.4355871068173,0.044897701845822646,1.6
2830000000.0,35.182341551818794,-97.43558713863614,0.04582044818878082,1.6
2840000000.0,35.18234146272604,-97.43558717045498,0.04674319453173899,1.6
2850000000.0,35.18234137363329,-97.43558720227382,0.04766594087469716,1.6
